Points_num,Min_date,Max_date,date2012_p,date2013_p,date2014_p,date2015_p,date2016_p,date2017_p,date2018_p,date2019_p,date2020_p,date2021_p,CONTINENT,area,Type,Nation,Locations,ORIG_FID,geometry
29,2019-05-18,2020-02-15,0,0,0,0,0,0,0,12,17,0,Asia,0.665436,0,India,"[83.5364499559489,22.1040495212351;83.5448375559946,22.1110195763861]",20917,POINT (83.54064375597171 22.107534548810644)
166,1899-12-30,2021-12-01,0,0,0,0,2,18,22,30,21,29,Asia,1.06585,0,India,"[84.0275182932277,21.6917689449566;84.0365356102433,21.7003825937978]",20918,POINT (84.03202695173552 21.69607576937723)
2638,2012-02-09,2021-01-11,29,29,80,105,104,156,312,380,437,382,Asia,1.119,0,India,"[84.0353702291446,21.6735191733353;84.0470593313359,21.6850751037165]",20919,POINT (84.04121478024024 21.67929713852589)
112,2017-03-16,2021-01-22,0,0,0,0,0,1,2,33,24,48,Asia,0.374908,0,India,"[85.0315633663360,21.0675946226850;85.0387202831919,21.0714571083024]",20920,POINT (85.03514182476403 21.069525865493667)
48,2015-04-20,2019-05-22,0,0,0,2,0,0,6,28,0,0,Asia,0.761087,0,India,"[85.0849498416578,20.9632444958926;85.0928371090799,20.9700236171614]",20921,POINT (85.0888934753688 20.966634056526967)
36,2019-06-23,2021-02-23,0,0,0,0,0,0,0,18,6,12,Asia,1.55114,0,India,"[85.2226005705180,23.8757262082350;85.2344502863272,23.8866201202241]",20922,POINT (85.2285254284226 23.88117316422947)
280,1899-12-30,2021-12-25,0,0,0,0,0,0,4,107,66,95,Asia,0.713194,0,India,"[85.2823448117453,23.7091456460847;85.2908393432509,23.7157500000000]",20923,POINT (85.2865920774981 23.71244782304236)
322,2012-04-15,2021-02-27,11,11,0,0,2,1,14,76,80,99,Asia,0.448924,0,India,"[85.3226459417872,21.9895288057350;85.3291109688660,21.9946496189953]",20924,POINT (85.3258784553266 21.99208921236513)
159,2012-04-23,2021-02-13,1,1,3,3,14,5,11,31,29,39,Asia,0.229313,0,India,"[85.4004613369094,23.7079551223229;85.4052855344140,23.7114209124106]",20925,POINT (85.40287343566169 23.709688017366705)
53,1899-12-30,2021-02-13,0,0,0,2,2,0,1,16,15,15,Asia,0.210324,0,India,"[85.4250161201497,23.7078638513219;85.4300491043491,23.7110080762496]",20926,POINT (85.42753261224937 23.70943596378578)
84,2014-01-31,2021-11-17,0,0,6,4,0,2,0,18,36,18,Asia,0.353031,0,India,"[85.5769210474255,21.7596097211086;85.5821975362341,21.7683478048059]",20927,POINT (85.57955929182977 21.76397876295726)
92,2018-06-29,2021-04-04,0,0,0,0,0,0,1,15,39,35,Asia,0.441739,0,India,"[85.9036111485137,22.5885948735341;85.9085717174132,22.5953440024430]",20928,POINT (85.90609143296352 22.59196943798851)
61,2012-01-27,2019-01-31,4,4,5,3,1,1,7,22,0,0,Asia,2.75677,0,India,"[86.0085857989054,20.9936893790193;86.0304292509388,21.0023982063007]",20929,POINT (86.01950752492209 20.998043792659956)
281,1899-12-30,2021-12-23,0,0,0,0,0,0,0,44,79,158,Asia,0.861051,0,India,"[86.7879668939627,23.6093659416124;86.7946591280416,23.6194609955637]",20930,POINT (86.79131301100223 23.614413468588076)
62,1899-12-30,2021-02-07,0,0,0,0,0,0,0,45,13,4,Asia,2.86914,0,India,"[87.0281381096037,23.7987773919593;87.0443995260579,23.8117157111786]",20931,POINT (87.0362688178308 23.805246551569)
629,1899-12-30,2021-12-10,0,0,0,0,0,0,0,105,293,231,Asia,0.478862,0,India,"[87.0457899039863,23.7975824370441;87.0537599015494,23.8027250383387]",20932,POINT (87.0497749027678 23.800153737691367)
110,2015-04-19,2019-03-28,0,0,0,1,1,0,25,33,0,0,Asia,1.25709,0,India,"[88.0801940141701,22.0285323832938;88.0879287045755,22.0461403947370]",20933,POINT (88.08406135937278 22.03733638901536)
2,1899-12-30,1899-12-30,1,1,0,0,0,0,0,0,0,0,Asia,0.109741,0,India,"[95.4350828639402,27.3930526300427;95.4381954883539,27.3968041559499]",20934,POINT (95.43663917614708 27.394928392996274)
73,2012-02-13,2021-12-18,1,1,0,0,1,2,1,8,24,33,Asia,0.953496,0,India,"[72.5317465257421,21.6791556039153;72.5394083901808,21.6894859239636]",20935,POINT (72.53557745796142 21.684320763939397)
45,2016-04-11,2020-05-09,0,0,0,0,1,1,7,0,22,0,Asia,0.132823,0,India,"[73.0393361609261,18.4846290792422;73.0437503493309,18.4872426149518]",20936,POINT (73.04154325512852 18.485935847096954)
49,2020-12-14,2021-05-20,0,0,0,0,0,0,0,0,14,35,Asia,0.30386,0,India,"[73.2194672742535,27.8237746349267;73.2261692198023,27.8278304136361]",20937,POINT (73.22281824702786 27.82580252428136)
65,1899-12-30,2021-02-06,6,6,3,4,1,4,0,9,17,15,Asia,2.27854,0,India,"[74.1148823502151,24.9577021114922;74.1325855400986,24.9693328682362]",20938,POINT (74.12373394515677 24.963517489864202)
5,1899-12-30,2020-11-02,0,0,0,1,0,1,0,0,3,0,Asia,0.208479,0,India,"[74.7703661252414,30.3702443630531;74.7745806849714,30.3747003747810]",20939,POINT (74.77247340510642 30.372472368917105)
4,2017-05-06,2021-11-10,0,0,0,0,0,1,0,0,1,2,Asia,0.118071,0,India,"[74.8932870272892,30.5846447632538;74.8977723684811,30.5869630761396]",20940,POINT (74.89552969788521 30.58580391969669)
17,1899-12-30,2020-11-04,1,1,3,1,3,2,0,5,1,0,Asia,0.232824,0,India,"[74.9196469177581,30.5899959659170;74.9259654734914,30.5935235862353]",20941,POINT (74.92280619562472 30.591759776076167)
1,1899-12-30,1899-12-30,0,0,0,1,0,0,0,0,0,0,Asia,0.097012,0,India,"[75.0181209406408,31.0490920736553;75.0216105416974,31.0515355195081]",20942,POINT (75.01986574116913 31.05031379658172)
53,1899-12-30,2021-12-20,0,0,0,0,0,0,4,15,16,10,Asia,0.785852,0,India,"[75.1278736777118,22.2619359968099;75.1371614072413,22.2690242712835]",20943,POINT (75.13251754247653 22.265480134046754)
0,,,0,0,0,0,0,0,0,0,0,0,Asia,0.137256,0,India,"[75.2015217925274,30.2412642719304;75.2059458718415,30.2440783007239]",20944,POINT (75.20373383218447 30.242671286327102)
3,2016-05-09,2020-11-01,0,0,0,0,1,0,0,0,2,0,Asia,0.225393,0,India,"[75.6909088498883,30.6437750172485;75.6965564124522,30.6476164415116]",20945,POINT (75.69373263117029 30.64569572937999)
2,1899-12-30,2021-11-11,0,0,0,1,0,0,0,0,0,1,Asia,0.271766,0,India,"[75.7012297620012,30.6528815300019;75.7073164848030,30.6568071096468]",20946,POINT (75.7042731234021 30.65484431982432)
4,2017-07-05,2020-10-26,0,0,0,0,0,1,0,0,3,0,Asia,0.189621,0,India,"[76.1263549030119,33.2806857632754;76.1335956516268,33.2851165250746]",20947,POINT (76.12997527731932 33.28290114417496)
86,2017-01-05,2021-12-29,0,0,0,0,0,1,0,0,34,51,Asia,0.829416,0,India,"[76.2731121329132,15.3322582902019;76.2843999799401,15.3410666635857]",20948,POINT (76.2787560564266 15.3366624768938)
71,2020-12-03,2021-04-09,0,0,0,0,0,0,0,0,41,30,Asia,0.643038,0,India,"[76.3780008749513,15.1890632008078;76.3825218348767,15.2024926325460]",20949,POINT (76.380261354914 15.195777916676981)
0,,,0,0,0,0,0,0,0,0,0,0,Asia,0.052533,0,India,"[76.9316858899332,28.7412488836333;76.9341069889101,28.7431090056083]",20950,POINT (76.93289643942167 28.742178944620797)
5,2015-04-20,2021-04-09,0,0,0,1,0,0,0,0,2,2,Asia,0.171583,0,India,"[77.0055628867178,25.1879909442392;77.0111288924744,25.1905495890215]",20951,POINT (77.00834588959601 25.189270266630363)
84,2017-02-24,2021-01-11,0,0,0,0,0,2,0,11,67,4,Asia,1.79619,0,India,"[77.1258779007402,28.7610024196749;77.1414633703284,28.7707844713129]",20952,POINT (77.13367063553432 28.765893445493816)
56,1899-12-30,2021-02-06,0,0,0,5,6,1,3,11,16,8,Asia,1.63716,0,India,"[77.1270850645912,17.1010563949386;77.1397057257660,17.1142476157297]",20953,POINT (77.1333953951786 17.107652005334142)
40,1899-12-30,2021-11-12,0,0,0,0,0,0,0,5,14,21,Asia,0.519401,0,India,"[77.2589023470608,28.3475578620191;77.2676825581723,28.3526631659848]",20954,POINT (77.26329245261655 28.350110514001926)
4,2015-04-02,2020-04-07,0,0,0,1,0,0,0,1,2,0,Asia,0.278824,0,India,"[77.5075758530278,22.6735243038764;77.5119450600870,22.6789114007420]",20955,POINT (77.50976045655744 22.676217852309147)
38,2012-01-27,2021-03-28,2,2,0,2,1,0,0,1,29,1,Asia,0.575727,0,India,"[77.5213371016509,28.6855923512038;77.5321636492274,28.6910246681477]",20956,POINT (77.52675037543908 28.688308509675743)
71,2015-03-05,2021-05-04,0,0,0,1,10,5,5,10,18,12,Asia,1.47776,0,India,"[77.6505446515236,22.7571832105948;77.6653634405940,22.7658920378761]",20957,POINT (77.65795404605878 22.761537624235416)
29,2020-12-16,2021-01-23,0,0,0,0,0,0,0,0,20,9,Asia,0.750947,0,India,"[77.6632345832588,28.4594927790637;77.6727105667881,28.4665075286954]",20958,POINT (77.66797257502347 28.4630001538796)
276,2012-01-21,2021-04-03,4,4,0,0,0,0,0,0,161,107,Asia,1.39748,0,India,"[79.0228513519475,20.1130330454177;79.0381379786197,20.1273764197502]",20959,POINT (79.03049466528356 20.120204732583954)
80,2012-06-28,2021-03-11,7,7,7,4,0,5,0,1,27,22,Asia,0.452688,0,India,"[79.2301801952418,21.2375805024257;79.2371555150305,21.2430247092069]",20960,POINT (79.23366785513618 21.24030260581627)
42,2018-05-12,2021-04-27,0,0,0,0,0,0,2,10,18,8,Asia,0.359455,0,India,"[79.2485618486335,20.8714946994670;79.2550940055390,20.8777065746794]",20961,POINT (79.25182792708628 20.87460063707322)
105,2012-05-30,2021-02-25,3,3,0,2,0,0,0,0,19,78,Asia,0.719548,0,India,"[79.5035912476845,18.7182066718906;79.5141508965677,18.7259603406931]",20962,POINT (79.50887107212614 18.72208350629183)
368,2015-01-06,2021-01-31,0,0,0,5,3,3,84,0,15,90,Asia,0.597047,0,India,"[79.5280836752824,18.7230082816034;79.5366759469719,18.7283612641858]",20963,POINT (79.53237981112704 18.725684772894606)
90,2012-04-13,2020-05-25,32,32,4,1,0,0,0,0,21,0,Asia,0.768868,0,India,"[80.1206186257550,14.2641414998606;80.1280554927635,14.2718511219275]",20964,POINT (80.12433705925922 14.267996310893992)
62,2020-12-25,2021-06-09,0,0,0,0,0,0,0,0,34,28,Asia,0.321027,0,India,"[80.1301610615367,14.2673687041237;80.1343880335747,14.2748247692921]",20965,POINT (80.13227454755567 14.271096736707914)
236,2018-07-02,2021-10-21,0,0,0,0,0,0,1,20,149,64,Asia,0.409119,0,India,"[80.3140773905287,17.5790050946203;80.3222084906748,17.5832245760157]",20966,POINT (80.31814294060176 17.58111483531798)
31,2012-02-09,2021-12-05,1,1,0,0,0,0,0,14,12,3,Asia,0.628351,0,India,"[80.7591498508877,17.9500609071077;80.7679909133711,17.9590111403577]",20967,POINT (80.76357038212939 17.954536023732697)
90,2012-02-29,2021-01-01,4,4,4,0,2,6,5,10,27,18,Asia,0.940317,0,India,"[81.6135799781811,21.2966135036968;81.6231004020114,21.3044658620381]",20968,POINT (81.61834019009623 21.3005396828674)
14,2012-02-26,2021-03-17,1,1,0,1,5,1,0,0,1,4,Asia,0.083837,0,India,"[81.9874265450471,16.8741757169545;81.9899267021793,16.8767946966483]",20969,POINT (81.98867662361316 16.875485206801457)
34,1899-12-30,2021-02-22,0,0,0,0,0,0,0,5,15,14,Asia,0.350417,0,India,"[82.5552953092638,22.3189509570306;82.5632300481523,22.3235029417015]",20970,POINT (82.55926267870804 22.321226949366036)
244,2012-04-17,2021-03-16,28,28,3,11,13,8,0,24,47,82,Asia,0.42373,0,India,"[82.5984433716318,24.1435134085414;82.6067338334731,24.1478903732428]",20971,POINT (82.60258860255243 24.1457018908921)
25,2017-06-17,2021-05-29,0,0,0,0,0,1,0,2,10,12,Asia,0.549487,0,India,"[82.6127008571023,24.1581503974908;82.6206337389820,24.1635711691575]",20972,POINT (82.61666729804213 24.160860783324168)
130,2015-02-23,2021-02-11,0,0,0,1,0,3,0,22,32,72,Asia,0.502102,0,India,"[82.6475291447833,22.3317364626038;82.6558417111480,22.3377863093191]",20973,POINT (82.65168542796566 22.334761385961414)
0,,,0,0,0,0,0,0,0,0,0,0,Asia,0.104102,0,India,"[82.6627562496995,24.1503272794827;82.6660269435619,24.1537697535307]",20974,POINT (82.6643915966307 24.152048516506675)
63,1899-12-30,2021-06-08,0,0,0,1,0,8,0,13,37,4,Asia,1.6242,0,India,"[82.6539661570923,24.1713927386840;82.6732383207856,24.1840799481176]",20975,POINT (82.66360223893892 24.177736343400795)
12,2020-03-26,2021-09-21,0,0,0,0,0,0,0,0,5,7,Asia,0.361051,0,India,"[82.6733459353168,24.1635628455705;82.6801822069916,24.1721936888289]",20976,POINT (82.67676407115414 24.1678782671998)
42,1899-12-30,2021-01-19,0,0,0,0,0,0,0,7,26,9,Asia,0.466306,0,India,"[82.7264306440259,24.1284528511917;82.7377883423910,24.1326800000001]",20977,POINT (82.73210949320847 24.1305664255959)
45,1899-12-30,2021-12-19,3,3,0,0,0,8,2,4,17,4,Asia,1.05883,0,India,"[83.1131818983550,22.0972045935596;83.1231889578904,22.1051244565404]",20978,POINT (83.11818542812271 22.101164525049953)
10,2019-05-13,2021-10-20,0,0,0,0,0,0,0,2,5,3,Asia,0.146378,0,India,"[83.1782529875481,17.5969540933430;83.1828704260278,17.6008514351988]",20979,POINT (83.180561706788 17.598902764270917)
159,2015-06-04,2021-04-06,0,0,0,5,1,0,41,0,18,12,Asia,1.48482,0,India,"[83.2789014349189,22.2880414042550;83.2920045009240,22.2989869248819]",20980,POINT (83.28545296792147 22.29351416456841)
54,2019-02-03,2021-03-15,0,0,0,0,0,0,0,6,23,25,Asia,0.725713,0,India,"[83.3631700899073,22.0259576707592;83.3715538631942,22.0334660782656]",20981,POINT (83.36736197655078 22.02971187451242)
248,2012-03-03,2021-01-14,7,7,1,8,4,2,0,35,67,117,Asia,1.01762,0,India,"[84.8375329311812,23.7998497580987;84.8497600000000,23.8118459120498]",20982,POINT (84.84364646559061 23.805847835074292)
77,1899-12-30,2021-12-22,0,0,1,5,7,3,5,8,13,25,Asia,0.236458,0,India,"[84.9782681687250,20.8796281139131;84.9824602469120,20.8836509314077]",20983,POINT (84.98036420781848 20.88163952266039)
3,2016-04-10,2020-07-16,0,0,0,0,1,0,0,0,2,0,Asia,0.222264,0,India,"[85.0001696094694,23.6928500000001;85.0059232475633,23.6974558420426]",20984,POINT (85.00304642851638 23.695152921021407)
78,2014-04-10,2021-10-11,0,0,1,0,0,0,0,0,16,61,Asia,0.274884,0,India,"[85.1693196456550,20.9688980534943;85.1747444264221,20.9729344763373]",20985,POINT (85.17203203603854 20.97091626491581)
139,2014-02-24,2021-11-27,0,0,1,0,3,1,3,12,33,80,Asia,0.217467,0,India,"[85.3817868760819,22.1317255612510;85.3858701301595,22.1357658671715]",20986,POINT (85.3838285031207 22.13374571421129)
80,2015-03-21,2021-01-20,0,0,0,1,11,0,5,13,18,22,Asia,0.174557,0,India,"[85.3960182631745,23.6396401388877;85.4002884496030,23.6428042628777]",20987,POINT (85.39815335638872 23.64122220088268)
40,2019-03-12,2021-03-02,0,0,0,0,0,0,0,4,16,20,Asia,0.439943,0,India,"[85.4326125668052,21.6813706464192;85.4393899202124,21.6865491930782]",20988,POINT (85.43600124350883 21.683959919748688)
97,2018-03-09,2021-10-29,0,0,0,0,0,0,8,6,28,39,Asia,0.414154,0,India,"[85.5227383392787,23.7201407884775;85.5299283027634,23.7265286023294]",20989,POINT (85.52633332102106 23.723334695403498)
0,,,0,0,0,0,0,0,0,0,0,0,Asia,0.159601,0,India,"[85.5665374970678,23.7932350531652;85.5719709792204,23.7975300000001]",20990,POINT (85.56925423814414 23.79538252658264)
26,2020-12-13,2021-12-14,0,0,0,0,0,0,0,0,17,9,Asia,0.33589,0,India,"[85.5645724425518,23.6460782858719;85.5708256071914,23.6513550396978]",20991,POINT (85.56769902487159 23.64871666278486)
44,2016-01-04,2021-02-07,0,0,0,0,2,4,0,8,22,8,Asia,0.20887,0,India,"[85.9094013445052,23.7686149981162;85.9163475389488,23.7714683177696]",20992,POINT (85.912874441727 23.770041657942883)
62,1899-12-30,2021-11-09,0,0,0,0,1,0,5,16,12,18,Asia,0.289219,0,India,"[86.0693021886783,23.6756630246724;86.0740183453764,23.6802254957087]",20993,POINT (86.07166026702731 23.677944260190532)
9,2020-11-28,2021-08-21,0,0,0,0,0,0,0,0,7,2,Asia,0.202348,0,India,"[86.1933672321308,23.7794171611371;86.2016173523507,23.7813758878507]",20994,POINT (86.19749229224072 23.780396524493952)
68,1899-12-30,2021-11-19,0,0,0,0,0,0,0,2,17,49,Asia,0.297957,0,India,"[86.2004799272986,23.7709308938573;86.2078059437719,23.7745083804809]",20995,POINT (86.20414293553527 23.77271963716909)
9,1899-12-30,2021-03-13,0,0,0,0,0,0,0,2,5,2,Asia,0.554185,0,India,"[87.0744569238784,23.7856855258181;87.0829960438808,23.7914740044044]",20996,POINT (87.07872648387965 23.78857976511129)
113,2019-04-21,2021-11-06,0,0,0,0,0,0,0,3,16,94,Asia,0.194266,0,India,"[87.1197543324578,23.6865422502689;87.1248826914833,23.6896000000000]",20997,POINT (87.12231851197059 23.688071125134464)
38,2020-11-21,2021-01-20,0,0,0,0,0,0,0,0,22,16,Asia,0.218825,0,India,"[87.2058017989319,23.8218810793200;87.2122117535985,23.8246327788680]",20998,POINT (87.20900677626521 23.823256929093972)
47,2015-01-08,2021-01-04,0,0,0,1,0,3,2,1,18,18,Asia,0.360953,0,India,"[87.2974043085705,23.5877388567145;87.3059935662288,23.5935898191258]",20999,POINT (87.30169893739965 23.590664337920135)
7,2018-07-08,2020-04-24,0,0,0,0,0,0,2,0,1,0,Asia,0.404637,0,India,"[88.1072653057998,22.0617230459737;88.1139204577746,22.0681467044294]",21000,POINT (88.11059288178727 22.064934875201555)
24,2014-01-22,2021-11-29,0,0,1,0,0,0,0,0,5,18,Asia,0.325691,0,India,"[90.9024364279254,25.5105792790928;90.9084185166815,25.5156985963810]",21001,POINT (90.90542747230347 25.51313893773689)
108,2020-10-16,2020-06-29,0,0,0,0,0,0,0,0,108,0,Asia,0.570496,0,India,"[95.3788163887470,27.5934991598089;95.3877059766594,27.5977800517033]",21002,POINT (95.38326118270324 27.595639605756062)
170,2012-01-28,2021-01-11,18,18,4,0,2,0,12,22,39,31,Asia,0.37118,0,India,"[70.2596286986392,23.2557274198880;70.2670288223674,23.2602800603246]",21003,POINT (70.26332876050327 23.258003740106318)
26,2020-10-17,2021-05-22,0,0,0,0,0,0,0,0,7,19,Asia,1.48905,0,India,"[70.9090813710334,22.7809640391811;70.9220256389052,22.7907091436124]",21004,POINT (70.91555350496934 22.78583659139679)
1,2021-03-06,2021-03-06,0,0,0,0,0,0,0,0,0,1,Asia,0.123948,0,India,"[71.0092885618723,22.7360120582258;71.0130599370812,22.7388396515954]",21005,POINT (71.01117424947674 22.73742585491057)
2,1899-12-30,1899-12-30,1,1,0,0,0,0,0,0,0,0,Asia,0.070222,0,India,"[74.5677237859294,30.4007094196286;74.5704515194383,30.4030956888146]",21006,POINT (74.56908765268382 30.401902554221593)
30,1899-12-30,2021-12-21,0,0,0,0,0,0,0,1,10,19,Asia,0.733178,0,India,"[74.6762335105464,24.6893899265664;74.6905864193336,24.6951960440397]",21007,POINT (74.68340996493991 24.69229298530309)
24,1899-12-30,2021-11-12,1,1,4,1,1,6,0,2,1,7,Asia,0.712438,0,India,"[74.6820101042388,30.6292604297820;74.6916826132276,30.6368008757730]",21008,POINT (74.6868463587332 30.63303065277746)
72,2014-02-24,2021-02-11,0,0,3,1,5,7,5,5,15,21,Asia,1.47966,0,India,"[75.2248218363093,19.8110662747533;75.2349361677009,19.8232372177982]",21009,POINT (75.22987900200508 19.81715174627574)
2,1899-12-30,2020-11-06,0,0,0,0,1,0,0,0,1,0,Asia,0.070887,0,India,"[75.4414442644222,30.1952788524652;75.4441170987853,30.1978664161369]",21010,POINT (75.44278068160378 30.196572634301088)
43,1899-12-30,2021-12-04,1,1,2,2,0,3,0,11,8,15,Asia,0.370015,0,India,"[75.9927550349497,30.8803296790460;76.0005775130065,30.8848799485661]",21011,POINT (75.99666627397806 30.88260481380604)
27,1899-12-30,2021-02-14,1,1,0,0,1,2,2,0,1,15,Asia,0.311768,0,India,"[76.3887009328146,9.96249255726252;76.3936429625961,9.96752774476073]",21012,POINT (76.39117194770532 9.965010151011626)
1,2021-04-19,2021-04-19,0,0,0,0,0,0,0,0,0,1,Asia,0.516667,0,India,"[76.3890449245354,9.96729251208615;76.3978759599499,9.97167072033687]",21013,POINT (76.39346044224263 9.969481616211468)
4,1899-12-30,2021-07-19,0,0,0,0,0,0,1,0,0,1,Asia,0.424733,0,India,"[76.3806399063433,9.96224725260146;76.3868836120226,9.96811184882415]",21014,POINT (76.38376175918297 9.965179550712822)
3,2021-12-06,2021-02-28,0,0,0,0,0,0,0,0,0,3,Asia,0.223332,0,India,"[76.5609138478681,13.8976374302828;76.5658544996416,13.9036249281585]",21015,POINT (76.56338417375478 13.90063117922065)
21,2015-05-31,2021-07-11,0,0,0,1,2,1,0,1,0,16,Asia,1.04013,0,India,"[76.9597363698585,28.6636528158787;76.9691828300516,28.6733549092156]",21016,POINT (76.96445959995508 28.668503862547198)
8,2018-02-03,2021-02-06,0,0,0,0,0,0,1,0,2,3,Asia,0.055605,0,India,"[77.0632848482535,10.9285122491469;77.0656824147711,10.9302571080077]",21017,POINT (77.06448363151229 10.929384678577364)
48,2019-04-27,2021-11-21,0,0,0,0,0,0,0,3,0,45,Asia,1.01935,0,India,"[77.1427102396394,28.7901768471530;77.1546115824826,28.7986286926458]",21018,POINT (77.14866091106101 28.79440276989936)
1,2021-12-10,2021-12-10,0,0,0,0,0,0,0,0,0,1,Asia,0.092127,0,India,"[77.1501827158779,28.8430217563448;77.1534950509991,28.8453598752540]",21019,POINT (77.15183888343853 28.84419081579938)
86,1899-12-30,2021-09-29,6,6,2,4,4,16,0,10,7,31,Asia,0.630417,0,India,"[77.1475628469329,24.4940587550785;77.1550029265377,24.5010773985672]",21020,POINT (77.15128288673525 24.497568076822873)
50,1899-12-30,2021-06-08,3,3,0,2,12,1,2,12,2,9,Asia,0.079934,0,India,"[77.5889655460057,11.0397717413384;77.5924145073118,11.0425171280859]",21021,POINT (77.59069002665873 11.041144434712162)
17,1899-12-30,2021-03-03,0,0,0,0,0,1,1,4,4,5,Asia,0.25018,0,India,"[78.4344309002728,17.2825966449974;78.4394535617030,17.2875780583111]",21022,POINT (78.43694223098792 17.28508735165421)
1,2021-02-12,2021-02-12,0,0,0,0,0,0,0,0,0,1,Asia,0.133382,0,India,"[78.6666600274684,24.4870249123576;78.6712782021686,24.4915963005441]",21023,POINT (78.66896911481844 24.489310606450843)
130,1899-12-30,2021-03-30,0,0,0,0,0,0,2,47,25,52,Asia,0.360757,0,India,"[79.0195831855742,20.1268919172427;79.0272395744598,20.1333181522896]",21024,POINT (79.02341138001695 20.130105034766217)
35,1899-12-30,2021-01-14,0,0,0,0,0,0,0,3,6,26,Asia,0.227832,0,India,"[79.0226231346830,17.2179691525372;79.0275378851137,17.2223681895375]",21025,POINT (79.02508050989827 17.22016867103734)
52,2014-02-09,2021-04-24,0,0,1,2,5,14,2,0,16,8,Asia,0.335345,0,India,"[79.0358778922982,20.1145373539287;79.0417786824040,20.1211158775106]",21026,POINT (79.03882828735112 20.11782661571964)
22,2020-03-22,2021-02-27,0,0,0,0,0,0,0,0,5,17,Asia,0.415062,0,India,"[79.0960304857553,11.1788013220625;79.1014846026067,11.1870653211614]",21027,POINT (79.098757544181 11.182933321611964)
38,2019-05-27,2021-11-02,0,0,0,0,0,0,0,1,0,37,Asia,0.383168,0,India,"[79.2431608380173,20.8641243421749;79.2503533321662,20.8683762271875]",21028,POINT (79.2467570850918 20.866250284681154)
8,2019-01-18,2021-01-24,0,0,0,0,0,0,0,2,2,4,Asia,0.090811,0,India,"[79.9062920913242,12.8528535529041;79.9097045049397,12.8556292315343]",21029,POINT (79.90799829813194 12.85424139221915)
46,2018-03-15,2021-01-30,0,0,0,0,0,0,5,6,11,14,Asia,0.220222,0,India,"[79.9781118935785,13.0776033303260;79.9826084332224,13.0818004564455]",21030,POINT (79.98036016340045 13.079701893385693)
9,2020-10-29,2021-10-16,0,0,0,0,0,0,0,0,2,7,Asia,0.384298,0,India,"[80.0717661046496,26.7556648589402;80.0803321642705,26.7594095801094]",21031,POINT (80.0760491344601 26.757537219524735)
69,1899-12-30,2021-12-30,4,4,4,2,5,4,9,7,4,8,Asia,0.321835,0,India,"[81.9824572495424,16.8743533994266;81.9902138319344,16.8778074788179]",21032,POINT (81.98633554073835 16.876080439122255)
48,1899-12-30,2021-02-28,6,6,0,2,0,0,0,0,13,21,Asia,0.65123,0,India,"[82.0489470930178,21.8831233586192;82.0572133405522,21.8908287531114]",21033,POINT (82.05308021678498 21.886976055865308)
53,1899-12-30,2021-04-25,0,0,22,0,2,5,4,0,3,9,Asia,1.07215,0,India,"[82.2953767800485,16.7412135763147;82.3038857326052,16.7516862153915]",21034,POINT (82.29963125632683 16.74644989585311)
17,2020-11-13,2021-02-01,0,0,0,0,0,0,0,0,3,14,Asia,0.78605,0,India,"[82.5808495976208,24.1144321967846;82.5889611141768,24.1232480998112]",21035,POINT (82.58490535589887 24.118840148297938)
8,2021-04-02,2021-04-08,0,0,0,0,0,0,0,0,0,8,Asia,0.11283,0,India,"[82.5999596059775,24.1389550218614;82.6040783781439,24.1410420077503]",21036,POINT (82.60201899206069 24.139998514805853)
2,2020-09-10,2021-02-15,0,0,0,0,0,0,0,0,1,1,Asia,0.312331,0,India,"[82.6508346785793,22.3385719338435;82.6563584177142,22.3428866243211]",21037,POINT (82.65359654814677 22.340729279082257)
41,1899-12-30,2021-02-20,0,0,0,0,0,1,0,0,22,18,Asia,0.551621,0,India,"[82.6525811219449,24.1449099377776;82.6598860672327,24.1537756234818]",21038,POINT (82.65623359458881 24.14934278062975)
30,2014-04-25,2021-03-06,0,0,1,0,1,0,0,0,0,28,Asia,0.281277,0,India,"[82.7005804579295,24.1361191479544;82.7099025368364,24.1402110198926]",21039,POINT (82.70524149738303 24.138165083923496)
62,2020-12-08,2021-12-13,0,0,0,0,0,0,0,0,9,53,Asia,0.470962,0,India,"[82.7421476216628,24.1380612834323;82.7502754924344,24.1466729412135]",21040,POINT (82.74621155704858 24.142367112322905)
47,2017-06-25,2021-11-17,0,0,0,0,0,1,0,0,6,40,Asia,0.165078,0,India,"[82.7587210080495,24.1516808044066;82.7625473170705,24.1549100142493]",21041,POINT (82.76063416256 24.15329540932794)
5,2019-03-24,2019-04-12,0,0,0,0,0,0,0,5,0,0,Asia,0.660186,0,India,"[82.7625473170705,24.1466250256623;82.7698795212457,24.1533636592310]",21042,POINT (82.76621341915815 24.14999434244666)
24,1899-12-30,2021-02-23,2,2,4,1,2,3,0,3,2,5,Asia,0.197508,0,India,"[83.1529288144903,17.9675746357658;83.1580480513063,17.9703558703325]",21043,POINT (83.15548843289828 17.96896525304915)
38,2016-03-29,2021-03-11,0,0,0,0,5,4,4,6,4,7,Asia,0.267958,0,India,"[83.3466867540972,21.9298361124185;83.3525221393309,21.9357234571100]",21044,POINT (83.34960444671403 21.93277978476432)
32,2016-02-09,2021-11-02,0,0,0,0,1,0,1,3,9,16,Asia,0.404134,0,India,"[83.3470226476424,22.0684228817095;83.3532755595493,22.0739114761674]",21045,POINT (83.35014910359585 22.071167178938413)
